cl.nom,cl.ave,temp,week,species,group,conc.meso,biomass.ug
1300,1341.21,W,0,synchaeta,rotifer,0,0.000461136
1300,1486.1,A,0,trichocerca,rotifer,0,0.066205139
1300,1341.21,W,0,trichocerca,rotifer,0.595238095,0.125728949
1300,1486.1,A,0,trichotria,rotifer,0,0.000300038
1300,1341.21,W,0,trichotria,rotifer,0.099206349,0.000329838
1300,1486.1,A,0,tropocyclops.prasinus.extensus,copepod,2.222222222,3.807686593
1300,1341.21,W,0,tropocyclops.prasinus.extensus,copepod,1.785714286,3.020782465
1300,1486.1,A,0,tylotrocha,rotifer,0,0.028702933
1300,1341.21,W,0,tylotrocha,rotifer,0,0.028702933
1500,1542.055,A,0,anuraeopsis,rotifer,0,0.002999999
1500,1578.285,W,0,anuraeopsis,rotifer,0,0.002999999
1500,1542.055,A,0,ascomorpha,rotifer,3.425925926,0.000535963
1500,1578.285,W,0,ascomorpha,rotifer,2.932098765,0.000488071
1500,1542.055,A,0,asplancha,rotifer,0.925925926,0.002585671
1500,1578.285,W,0,asplancha,rotifer,1.851851852,0.005817369
1500,1542.055,A,0,bipalpus,rotifer,0.185185185,0.000788551
1500,1578.285,W,0,bipalpus,rotifer,0.462962963,0.000751035
1500,1542.055,A,0,bosmina.longirostris,cladoceran,0.277777778,2.218147094
1500,1578.285,W,0,bosmina.longirostris,cladoceran,9.413580247,16.79829848
1500,1542.055,A,0,brachionus,rotifer,0,0.000626808
1500,1578.285,W,0,brachionus,rotifer,0,0.000626808
1500,1542.055,A,0,ceriodaphnia.dubia,cladoceran,0.555555556,0.707759649
1500,1578.285,W,0,ceriodaphnia.dubia,cladoceran,3.703703704,2.234544549
1500,1542.055,A,0,chydorid.spp,cladoceran,0,1.535838575
1500,1578.285,W,0,chydorid.spp,cladoceran,0,1.535838575
1500,1542.055,A,0,chydorus.sphaericus,cladoceran,0,0.479491816
1500,1578.285,W,0,chydorus.sphaericus,cladoceran,0,0.479491816
1500,1542.055,A,0,collotheca.pelagica,rotifer,0.833333333,0.015327253
1500,1578.285,W,0,collotheca.pelagica,rotifer,1.543209877,0.023684767
1500,1542.055,A,0,conochilus,rotifer,0,0.05
1500,1578.285,W,0,conochilus,rotifer,7.716049383,0.435802469
1500,1542.055,A,0,cyclops.scutifer,copepod,0,2.999700725
1500,1578.285,W,0,cyclops.scutifer,copepod,0,2.999700725
1500,1542.055,A,0,daphnia.longiremus,cladoceran,3.425925926,1.6306028
1500,1578.285,W,0,daphnia.longiremus,cladoceran,2.160493827,1.257710214
1500,1542.055,A,0,daphnia.mendotae,cladoceran,0.185185185,13.69830849
1500,1578.285,W,0,daphnia.mendotae,cladoceran,0.771604938,19.76716291
1500,1542.055,A,0,diacyclops.thomasi,copepod,0.555555556,0.836350642
1500,1578.285,W,0,diacyclops.thomasi,copepod,0.154320988,0.758033145
1500,1542.055,A,0,diaphanosoma.brachyrum,cladoceran,0.462962963,0.73104587
1500,1578.285,W,0,diaphanosoma.brachyrum,cladoceran,1.851851852,1.553637439
1500,1542.055,A,0,epischura.lacustris,copepod,0,7.253513626
1500,1578.285,W,0,epischura.lacustris,copepod,0,7.253513626
1500,1542.055,A,0,eubosmina.coregoni,cladoceran,0,2.630028815
1500,1578.285,W,0,eubosmina.coregoni,cladoceran,0.154320988,3.198478656
1500,1542.055,A,0,eubosmina.longirostris,cladoceran,0.555555556,1.396153252
1500,1578.285,W,0,eubosmina.longirostris,cladoceran,5.709876543,5.060106065
1500,1542.055,A,0,eubosmina.tubicen,cladoceran,0,1.11483796
1500,1578.285,W,0,eubosmina.tubicen,cladoceran,0.154320988,1.343554451
1500,1542.055,A,0,euchlanis,rotifer,0,0.001462128
1500,1578.285,W,0,euchlanis,rotifer,0.462962963,0.002110276
1500,1542.055,A,0,gastropus,rotifer,0,0.000190041
1500,1578.285,W,0,gastropus,rotifer,0,0.000190041
1500,1542.055,A,0,holopedium.glacialis,cladoceran,1.759259259,151.5293026
1500,1578.285,W,0,holopedium.glacialis,cladoceran,1.080246914,146.1224989
1500,1542.055,A,0,imm.calanoid,copepod,1.574074074,3.094289527
1500,1578.285,W,0,imm.calanoid,copepod,2.00617284,4.128738642
1500,1542.055,A,0,imm.cyclopoid,copepod,8.333333333,4.070952506
1500,1578.285,W,0,imm.cyclopoid,copepod,23.61111111,13.75645771
1500,1542.055,A,0,kellicottia,rotifer,2.592592593,0.17962963
1500,1578.285,W,0,kellicottia,rotifer,10.18518519,0.55925926
1500,1542.055,A,0,keratella,rotifer,50.92592593,0.092723882
1500,1578.285,W,0,keratella,rotifer,43.98148148,0.001830364
1500,1542.055,A,0,latona.glacialis,cladoceran,0,NA
1500,1578.285,W,0,latona.glacialis,cladoceran,0,NA
1500,1542.055,A,0,lecane,rotifer,0,0.047192156
1500,1578.285,W,0,lecane,rotifer,0,0.047192156
1500,1542.055,A,0,lepadella,rotifer,0,0.000629856
1500,1578.285,W,0,lepadella,rotifer,0,0.000629856
1500,1542.055,A,0,leptodiaptomus.minutus,copepod,0.277777778,4.751643349
1500,1578.285,W,0,leptodiaptomus.minutus,copepod,0.462962963,5.656704177
1500,1542.055,A,0,leptodora.kindtii,cladoceran,0,0.008
1500,1578.285,W,0,leptodora.kindtii,cladoceran,0,0.008
1500,1542.055,A,0,mesocyclops.edax,copepod,0,7.921666339
1500,1578.285,W,0,mesocyclops.edax,copepod,0,7.921666339
1500,1542.055,A,0,microcyclops.varicans,copepod,1.296296296,0.570700148
1500,1578.285,W,0,microcyclops.varicans,copepod,2.00617284,0.654694216
1500,1542.055,A,0,monostyla,rotifer,0,0.12
1500,1578.285,W,0,monostyla,rotifer,0.308641975,0.157037037
1500,1542.055,A,0,nauplii,copepod,2.685185185,3.082764937
1500,1578.285,W,0,nauplii,copepod,6.635802469,5.909831208
1500,1542.055,A,0,orthocyclops.modestus,copepod,0,6.725782896
1500,1578.285,W,0,orthocyclops.modestus,copepod,0.308641975,9.490339232
1500,1542.055,A,0,ploesoma,rotifer,1.203703704,0.002765932
1500,1578.285,W,0,ploesoma,rotifer,0.771604938,0.002466679
1500,1542.055,A,0,polyarthra,rotifer,2.222222222,0.001610072
1500,1578.285,W,0,polyarthra,rotifer,2.314814815,0.001855732
1500,1542.055,A,0,pompholyx,rotifer,0,0.000263009
1500,1578.285,W,0,pompholyx,rotifer,0,0.000263009
1500,1542.055,A,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
1500,1578.285,W,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
1500,1542.055,A,0,sida.crystallina,cladoceran,0,9.988822074
1500,1578.285,W,0,sida.crystallina,cladoceran,0,9.988822074
1500,1542.055,A,0,skistodiaptomus.oregonensis,copepod,0.092592593,6.025853767
1500,1578.285,W,0,skistodiaptomus.oregonensis,copepod,0.154320988,6.208034553
1500,1542.055,A,0,synchaeta,rotifer,1.111111111,0.001153816
1500,1578.285,W,0,synchaeta,rotifer,0.925925926,0.000850025
1500,1542.055,A,0,trichocerca,rotifer,0.37037037,0.084723658
1500,1578.285,W,0,trichocerca,rotifer,0.925925926,0.158797732
1500,1542.055,A,0,trichotria,rotifer,0,0.000300038
1500,1578.285,W,0,trichotria,rotifer,0,0.000300038
1500,1542.055,A,0,tropocyclops.prasinus.extensus,copepod,2.314814815,3.855976028
1500,1578.285,W,0,tropocyclops.prasinus.extensus,copepod,2.469135802,3.779219318
1500,1542.055,A,0,tylotrocha,rotifer,0,0.028702933
1500,1578.285,W,0,tylotrocha,rotifer,0,0.028702933
0,18.26,A,6,anuraeopsis,rotifer,0,0.003
0,20.605,W,6,anuraeopsis,rotifer,0,0.003
0,18.26,A,6,ascomorpha,rotifer,0,0.00010751
0,20.605,W,6,ascomorpha,rotifer,0,0.00010751
0,18.26,A,6,asplancha,rotifer,0,0.001203538
0,20.605,W,6,asplancha,rotifer,0,0.001203538
0,18.26,A,6,bipalpus,rotifer,0,0.000359492
0,20.605,W,6,bipalpus,rotifer,0,0.000359492
0,18.26,A,6,bosmina.longirostris,cladoceran,6.388888889,10.72733553
0,20.605,W,6,bosmina.longirostris,cladoceran,0.555555556,1.951433461
0,18.26,A,6,brachionus,rotifer,0,0.00063
0,20.605,W,6,brachionus,rotifer,0,0.00063
0,18.26,A,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
0,20.605,W,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
0,18.26,A,6,chydorid.spp,cladoceran,0,1.852430964
0,20.605,W,6,chydorid.spp,cladoceran,0,1.852430964
0,18.26,A,6,chydorus.sphaericus,cladoceran,0.277777778,3.617418519
0,20.605,W,6,chydorus.sphaericus,cladoceran,0,3.532343439
0,18.26,A,6,collotheca.pelagica,rotifer,0,0.00890298
0,20.605,W,6,collotheca.pelagica,rotifer,0,0.00890298
0,18.26,A,6,conochilus,rotifer,0,0.05
0,20.605,W,6,conochilus,rotifer,0,0.05
0,18.26,A,6,cyclops.scutifer,copepod,0.555555556,5.72381693
0,20.605,W,6,cyclops.scutifer,copepod,0,3.613627432
0,18.26,A,6,daphnia.longiremus,cladoceran,0,0.913091955
0,20.605,W,6,daphnia.longiremus,cladoceran,0,0.913091955
0,18.26,A,6,daphnia.mendotae,cladoceran,0,15.57353287
0,20.605,W,6,daphnia.mendotae,cladoceran,0,15.57353287
0,18.26,A,6,diacyclops.thomasi,copepod,0.555555556,1.370189763
0,20.605,W,6,diacyclops.thomasi,copepod,0.277777778,1.100520154
0,18.26,A,6,diaphanosoma.brachyrum,cladoceran,0,0.629413793
0,20.605,W,6,diaphanosoma.brachyrum,cladoceran,5.555555556,4.602785856
0,18.26,A,6,epischura.lacustris,copepod,0,NA
0,20.605,W,6,epischura.lacustris,copepod,0,NA
0,18.26,A,6,eubosmina.coregoni,cladoceran,0,1.84949487
0,20.605,W,6,eubosmina.coregoni,cladoceran,0,1.84949487
0,18.26,A,6,eubosmina.longirostris,cladoceran,51.38888889,57.63556746
0,20.605,W,6,eubosmina.longirostris,cladoceran,12.5,13.36470263
0,18.26,A,6,eubosmina.tubicen,cladoceran,0,1.030046975
0,20.605,W,6,eubosmina.tubicen,cladoceran,0,1.030046975
0,18.26,A,6,euchlanis,rotifer,0,0.001648695
0,20.605,W,6,euchlanis,rotifer,0.277777778,0.002037584
0,18.26,A,6,gastropus,rotifer,0,0.000190003
0,20.605,W,6,gastropus,rotifer,0,0.000190003
0,18.26,A,6,holopedium.glacialis,cladoceran,0,69.5050524
0,20.605,W,6,holopedium.glacialis,cladoceran,0,69.5050524
0,18.26,A,6,imm.calanoid,copepod,0,2.294846543
0,20.605,W,6,imm.calanoid,copepod,0.277777778,3.761911542
0,18.26,A,6,imm.cyclopoid,copepod,4.444444444,3.220162938
0,20.605,W,6,imm.cyclopoid,copepod,1.388888889,0.979597984
0,18.26,A,6,kellicottia,rotifer,0,0.05
0,20.605,W,6,kellicottia,rotifer,0,0.05
0,18.26,A,6,keratella,rotifer,0,0.00169495
0,20.605,W,6,keratella,rotifer,0.277777778,0.00169995
0,18.26,A,6,latona.glacialis,cladoceran,0,15.11136747
0,20.605,W,6,latona.glacialis,cladoceran,0,15.11136747
0,18.26,A,6,lecane,rotifer,28.24074074,3.457877558
0,20.605,W,6,lecane,rotifer,3.055555556,0.067147277
0,18.26,A,6,lepadella,rotifer,0,0.000629383
0,20.605,W,6,lepadella,rotifer,0,0.000629383
0,18.26,A,6,leptodiaptomus.minutus,copepod,0.277777778,5.052898051
0,20.605,W,6,leptodiaptomus.minutus,copepod,0,3.758572308
0,18.26,A,6,leptodora.kindtii,cladoceran,0,0.008
0,20.605,W,6,leptodora.kindtii,cladoceran,0,0.008
0,18.26,A,6,mesocyclops.edax,copepod,0,NA
0,20.605,W,6,mesocyclops.edax,copepod,0,NA
0,18.26,A,6,microcyclops.varicans,copepod,0,0.470155225
0,20.605,W,6,microcyclops.varicans,copepod,0,0.470155225
0,18.26,A,6,monostyla,rotifer,123.6111111,14.95333333
0,20.605,W,6,monostyla,rotifer,1.944444444,0.353333333
0,18.26,A,6,nauplii,copepod,54.62962963,38.71916039
0,20.605,W,6,nauplii,copepod,18.88888889,13.77170155
0,18.26,A,6,orthocyclops.modestus,copepod,0.555555556,16.7240562
0,20.605,W,6,orthocyclops.modestus,copepod,0,9.884988364
0,18.26,A,6,ploesoma,rotifer,0,0.001368969
0,20.605,W,6,ploesoma,rotifer,6.388888889,0.010249525
0,18.26,A,6,polyarthra,rotifer,0.277777778,0.000386543
0,20.605,W,6,polyarthra,rotifer,0,0.000295343
0,18.26,A,6,pompholyx,rotifer,0,0.000243447
0,20.605,W,6,pompholyx,rotifer,0,0.000243447
0,18.26,A,6,scaphaloberis.mucronata,cladoceran,0,1.946482875
0,20.605,W,6,scaphaloberis.mucronata,cladoceran,0,1.946482875
0,18.26,A,6,sida.crystallina,cladoceran,0,11.13770602
0,20.605,W,6,sida.crystallina,cladoceran,1.111111111,41.20782833
0,18.26,A,6,skistodiaptomus.oregonensis,copepod,0,5.716984503
0,20.605,W,6,skistodiaptomus.oregonensis,copepod,0,5.716984503
0,18.26,A,6,synchaeta,rotifer,0,0.000322727
0,20.605,W,6,synchaeta,rotifer,0,0.000322727
0,18.26,A,6,trichocerca,rotifer,0,0.065192721
0,20.605,W,6,trichocerca,rotifer,0,0.065192721
0,18.26,A,6,trichotria,rotifer,0,0.000412297
0,20.605,W,6,trichotria,rotifer,44.44444444,0.008893549
0,18.26,A,6,tropocyclops.prasinus.extensus,copepod,1.388888889,2.909509011
0,20.605,W,6,tropocyclops.prasinus.extensus,copepod,0.277777778,1.560500279
0,18.26,A,6,tylotrocha,rotifer,0,0.0287
0,20.605,W,6,tylotrocha,rotifer,0.277777778,0.036672222
10,29.21,A,6,anuraeopsis,rotifer,0.520833333,0.0045625
10,27.405,W,6,anuraeopsis,rotifer,0,0.003
10,29.21,A,6,ascomorpha,rotifer,0,0.00010751
10,27.405,W,6,ascomorpha,rotifer,3.240740741,0.00050288
10,29.21,A,6,asplancha,rotifer,0,0.001203538
10,27.405,W,6,asplancha,rotifer,0,0.001203538
10,29.21,A,6,bipalpus,rotifer,0.520833333,0.000630325
10,27.405,W,6,bipalpus,rotifer,2.314814815,0.001563196
10,29.21,A,6,bosmina.longirostris,cladoceran,0,1.456233545
10,27.405,W,6,bosmina.longirostris,cladoceran,1.62037037,3.76197359
10,29.21,A,6,brachionus,rotifer,0.173611111,0.000739375
10,27.405,W,6,brachionus,rotifer,0.462962963,0.000921667
10,29.21,A,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
10,27.405,W,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
10,29.21,A,6,chydorid.spp,cladoceran,5.381944444,11.67437273
10,27.405,W,6,chydorid.spp,cladoceran,0,1.852430964
10,29.21,A,6,chydorus.sphaericus,cladoceran,0.868055556,5.160364281
10,27.405,W,6,chydorus.sphaericus,cladoceran,26.54320988,21.65155379
10,29.21,A,6,collotheca.pelagica,rotifer,0,0.00890298
10,27.405,W,6,collotheca.pelagica,rotifer,0,0.00890298
10,29.21,A,6,conochilus,rotifer,0,0.05
10,27.405,W,6,conochilus,rotifer,0,0.05
10,29.21,A,6,cyclops.scutifer,copepod,0,3.613627432
10,27.405,W,6,cyclops.scutifer,copepod,0,3.613627432
10,29.21,A,6,daphnia.longiremus,cladoceran,0,0.913091955
10,27.405,W,6,daphnia.longiremus,cladoceran,0,0.913091955
10,29.21,A,6,daphnia.mendotae,cladoceran,0,15.57353287
10,27.405,W,6,daphnia.mendotae,cladoceran,0,15.57353287
10,29.21,A,6,diacyclops.thomasi,copepod,1.215277778,2.600581346
10,27.405,W,6,diacyclops.thomasi,copepod,0,1.004361231
10,29.21,A,6,diaphanosoma.brachyrum,cladoceran,3.993055556,3.892983946
10,27.405,W,6,diaphanosoma.brachyrum,cladoceran,8.333333333,5.431403308
10,29.21,A,6,epischura.lacustris,copepod,0,NA
10,27.405,W,6,epischura.lacustris,copepod,0,NA
10,29.21,A,6,eubosmina.coregoni,cladoceran,0,1.84949487
10,27.405,W,6,eubosmina.coregoni,cladoceran,0.231481481,2.264312727
10,29.21,A,6,eubosmina.longirostris,cladoceran,31.48148148,39.33448364
10,27.405,W,6,eubosmina.longirostris,cladoceran,8.564814815,9.888823853
10,29.21,A,6,eubosmina.tubicen,cladoceran,0.173611111,1.098872939
10,27.405,W,6,eubosmina.tubicen,cladoceran,0,1.030046975
10,29.21,A,6,euchlanis,rotifer,3.993055556,0.055736484
10,27.405,W,6,euchlanis,rotifer,0.462962963,0.002296843
10,29.21,A,6,gastropus,rotifer,3.298611111,0.000816739
10,27.405,W,6,gastropus,rotifer,0,0.000190003
10,29.21,A,6,holopedium.glacialis,cladoceran,0,69.5050524
10,27.405,W,6,holopedium.glacialis,cladoceran,0,69.5050524
10,29.21,A,6,imm.calanoid,copepod,0,2.294846543
10,27.405,W,6,imm.calanoid,copepod,0.231481481,3.503483392
10,29.21,A,6,imm.cyclopoid,copepod,5.902777778,2.859125374
10,27.405,W,6,imm.cyclopoid,copepod,6.712962963,4.180572225
10,29.21,A,6,kellicottia,rotifer,0,0.05
10,27.405,W,6,kellicottia,rotifer,0,0.05
10,29.21,A,6,keratella,rotifer,0.347222222,0.002333978
10,27.405,W,6,keratella,rotifer,0.694444444,0.00170745
10,29.21,A,6,latona.glacialis,cladoceran,0,15.11136747
10,27.405,W,6,latona.glacialis,cladoceran,0,15.11136747
10,29.21,A,6,lecane,rotifer,0.520833333,0.107560544
10,27.405,W,6,lecane,rotifer,0.925925926,0.066938533
10,29.21,A,6,lepadella,rotifer,0.173611111,0.000738758
10,27.405,W,6,lepadella,rotifer,0,0.000629383
10,29.21,A,6,leptodiaptomus.minutus,copepod,0,3.758572308
10,27.405,W,6,leptodiaptomus.minutus,copepod,0.231481481,5.220459033
10,29.21,A,6,leptodora.kindtii,cladoceran,0,0.008
10,27.405,W,6,leptodora.kindtii,cladoceran,0,0.008
10,29.21,A,6,mesocyclops.edax,copepod,0,NA
10,27.405,W,6,mesocyclops.edax,copepod,0,NA
10,29.21,A,6,microcyclops.varicans,copepod,0.173611111,0.717757202
10,27.405,W,6,microcyclops.varicans,copepod,0,0.470155225
10,29.21,A,6,monostyla,rotifer,347.2222222,41.78666666
10,27.405,W,6,monostyla,rotifer,29.62962963,3.675555556
10,29.21,A,6,nauplii,copepod,20.83333333,15.5515632
10,27.405,W,6,nauplii,copepod,21.91358025,18.25679049
10,29.21,A,6,orthocyclops.modestus,copepod,0.173611111,12.94352549
10,27.405,W,6,orthocyclops.modestus,copepod,0.231481481,12.91093539
10,29.21,A,6,ploesoma,rotifer,0,0.001368969
10,27.405,W,6,ploesoma,rotifer,0.462962963,0.002012488
10,29.21,A,6,polyarthra,rotifer,0,0.000295343
10,27.405,W,6,polyarthra,rotifer,0,0.000295343
10,29.21,A,6,pompholyx,rotifer,0,0.000243447
10,27.405,W,6,pompholyx,rotifer,0,0.000243447
10,29.21,A,6,scaphaloberis.mucronata,cladoceran,0.173611111,2.579019747
10,27.405,W,6,scaphaloberis.mucronata,cladoceran,0,1.946482875
10,29.21,A,6,sida.crystallina,cladoceran,1.909722222,49.03189775
10,27.405,W,6,sida.crystallina,cladoceran,1.851851852,23.27969853
10,29.21,A,6,skistodiaptomus.oregonensis,copepod,0.347222222,7.582720203
10,27.405,W,6,skistodiaptomus.oregonensis,copepod,0.231481481,7.446255891
10,29.21,A,6,synchaeta,rotifer,0,0.000322727
10,27.405,W,6,synchaeta,rotifer,0,0.000322727
10,29.21,A,6,trichocerca,rotifer,3.645833333,0.247484388
10,27.405,W,6,trichocerca,rotifer,3.009259259,0.366118647
10,29.21,A,6,trichotria,rotifer,3.645833333,0.000964345
10,27.405,W,6,trichotria,rotifer,0.694444444,0.000875447
10,29.21,A,6,tropocyclops.prasinus.extensus,copepod,0,1.3072342
10,27.405,W,6,tropocyclops.prasinus.extensus,copepod,0.231481481,1.785536465
10,29.21,A,6,tylotrocha,rotifer,0.520833333,0.043647917
10,27.405,W,6,tylotrocha,rotifer,0,0.0287
20,39,A,6,anuraeopsis,rotifer,0,0.003
20,16.91,W,6,anuraeopsis,rotifer,0,0.003
20,39,A,6,ascomorpha,rotifer,0,0.00010751
20,16.91,W,6,ascomorpha,rotifer,1.666666667,0.00023416
20,39,A,6,asplancha,rotifer,0.277777778,0.001347002
20,16.91,W,6,asplancha,rotifer,0.555555556,0.001350652
20,39,A,6,bipalpus,rotifer,0,0.000359492
20,16.91,W,6,bipalpus,rotifer,0,0.000359492
20,39,A,6,bosmina.longirostris,cladoceran,0.555555556,1.972556881
20,16.91,W,6,bosmina.longirostris,cladoceran,12.77777778,18.84690806
20,39,A,6,brachionus,rotifer,0,0.00063
20,16.91,W,6,brachionus,rotifer,0,0.00063
20,39,A,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
20,16.91,W,6,ceriodaphnia.dubia,cladoceran,0,0.803682407
20,39,A,6,chydorid.spp,cladoceran,0,1.852430964
20,16.91,W,6,chydorid.spp,cladoceran,0,1.852430964
20,39,A,6,chydorus.sphaericus,cladoceran,0.555555556,4.192437154
20,16.91,W,6,chydorus.sphaericus,cladoceran,19.44444444,19.45596721
20,39,A,6,collotheca.pelagica,rotifer,0,0.00890298
20,16.91,W,6,collotheca.pelagica,rotifer,0,0.00890298
20,39,A,6,conochilus,rotifer,0,0.05
20,16.91,W,6,conochilus,rotifer,0,0.05
20,39,A,6,cyclops.scutifer,copepod,0,3.613627432
20,16.91,W,6,cyclops.scutifer,copepod,0,3.613627432
20,39,A,6,daphnia.longiremus,cladoceran,0,0.913091955
20,16.91,W,6,daphnia.longiremus,cladoceran,0,0.913091955
20,39,A,6,daphnia.mendotae,cladoceran,0,15.57353287
20,16.91,W,6,daphnia.mendotae,cladoceran,0,15.57353287
20,39,A,6,diacyclops.thomasi,copepod,0.277777778,1.115001617
20,16.91,W,6,diacyclops.thomasi,copepod,0,1.004361231
20,39,A,6,diaphanosoma.brachyrum,cladoceran,1.111111111,1.827060251
20,16.91,W,6,diaphanosoma.brachyrum,cladoceran,13.05555556,7.810344009
20,39,A,6,epischura.lacustris,copepod,0,NA
20,16.91,W,6,epischura.lacustris,copepod,0,NA
20,39,A,6,eubosmina.coregoni,cladoceran,0,1.84949487
20,16.91,W,6,eubosmina.coregoni,cladoceran,0,1.84949487
20,39,A,6,eubosmina.longirostris,cladoceran,0.833333333,2.187876313
20,16.91,W,6,eubosmina.longirostris,cladoceran,38.88888889,34.18569529
20,39,A,6,eubosmina.tubicen,cladoceran,0,1.030046975
20,16.91,W,6,eubosmina.tubicen,cladoceran,0,1.030046975
20,39,A,6,euchlanis,rotifer,0.277777778,0.001712595
20,16.91,W,6,euchlanis,rotifer,0.277777778,0.001765052
20,39,A,6,gastropus,rotifer,0,0.000190003
20,16.91,W,6,gastropus,rotifer,0,0.000190003
20,39,A,6,holopedium.glacialis,cladoceran,0,69.5050524
20,16.91,W,6,holopedium.glacialis,cladoceran,0,69.5050524
20,39,A,6,imm.calanoid,copepod,0,2.294846543
20,16.91,W,6,imm.calanoid,copepod,0,2.294846543
20,39,A,6,imm.cyclopoid,copepod,8.333333333,3.443861002
20,16.91,W,6,imm.cyclopoid,copepod,13.33333333,7.02432142
20,39,A,6,kellicottia,rotifer,0,0.05
20,16.91,W,6,kellicottia,rotifer,0,0.05
20,39,A,6,keratella,rotifer,0.833333333,0.00368095
20,16.91,W,6,keratella,rotifer,1.111111111,0.003665283
20,39,A,6,latona.glacialis,cladoceran,0,15.11136747
20,16.91,W,6,latona.glacialis,cladoceran,0,15.11136747
20,39,A,6,lecane,rotifer,0.833333333,0.14558115
20,16.91,W,6,lecane,rotifer,0,0.066847833
20,39,A,6,lepadella,rotifer,0,0.000629383
20,16.91,W,6,lepadella,rotifer,0,0.000629383
20,39,A,6,leptodiaptomus.minutus,copepod,0,3.758572308
20,16.91,W,6,leptodiaptomus.minutus,copepod,0,3.758572308
20,39,A,6,leptodora.kindtii,cladoceran,0,0.008
20,16.91,W,6,leptodora.kindtii,cladoceran,0,0.008
20,39,A,6,mesocyclops.edax,copepod,0,NA
20,16.91,W,6,mesocyclops.edax,copepod,0,NA
20,39,A,6,microcyclops.varicans,copepod,0,0.470155225
20,16.91,W,6,microcyclops.varicans,copepod,0,0.470155225
20,39,A,6,monostyla,rotifer,40.27777778,4.953333334
20,16.91,W,6,monostyla,rotifer,17.70833333,2.245
20,39,A,6,nauplii,copepod,73.61111111,57.37410395
20,16.91,W,6,nauplii,copepod,26.38888889,20.90763703
20,39,A,6,orthocyclops.modestus,copepod,0,9.884988364
20,16.91,W,6,orthocyclops.modestus,copepod,0.277777778,13.21965427
20,39,A,6,ploesoma,rotifer,0,0.001368969
20,16.91,W,6,ploesoma,rotifer,0,0.001368969
20,39,A,6,polyarthra,rotifer,0,0.000295343
20,16.91,W,6,polyarthra,rotifer,0,0.000295343
20,39,A,6,pompholyx,rotifer,0,0.000243447
20,16.91,W,6,pompholyx,rotifer,0,0.000243447
20,39,A,6,scaphaloberis.mucronata,cladoceran,0,1.946482875
20,16.91,W,6,scaphaloberis.mucronata,cladoceran,0,1.946482875
20,39,A,6,sida.crystallina,cladoceran,4.166666667,87.62141796
20,16.91,W,6,sida.crystallina,cladoceran,1.944444444,19.93587413
20,39,A,6,skistodiaptomus.oregonensis,copepod,0,5.716984503
20,16.91,W,6,skistodiaptomus.oregonensis,copepod,0,5.716984503
20,39,A,6,synchaeta,rotifer,0,0.000322727
20,16.91,W,6,synchaeta,rotifer,0,0.000322727
20,39,A,6,trichocerca,rotifer,0,0.065192721
20,16.91,W,6,trichocerca,rotifer,0,0.065192721
20,39,A,6,trichotria,rotifer,400,0.192730698
20,16.91,W,6,trichotria,rotifer,0,0.000412297
20,39,A,6,tropocyclops.prasinus.extensus,copepod,0,1.3072342
20,16.91,W,6,tropocyclops.prasinus.extensus,copepod,0.277777778,1.667425842
20,39,A,6,tylotrocha,rotifer,0,0.0287
20,16.91,W,6,tylotrocha,rotifer,0,0.0287
30,51.42,A,6,anuraeopsis,rotifer,0,0.003
30,50.335,W,6,anuraeopsis,rotifer,0,0.003
30,51.42,A,6,ascomorpha,rotifer,1.388888889,0.00015011
30,50.335,W,6,ascomorpha,rotifer,0.308641975,0.00014921
30,51.42,A,6,asplancha,rotifer,0.347222222,0.001355325
30,50.335,W,6,asplancha,rotifer,0,0.001203538
30,51.42,A,6,bipalpus,rotifer,1.041666667,0.000901159
30,50.335,W,6,bipalpus,rotifer,0,0.000359492
30,51.42,A,6,bosmina.longirostris,cladoceran,17.70833333,28.54867192
30,50.335,W,6,bosmina.longirostris,cladoceran,3.703703704,6.642526995
30,51.42,A,6,brachionus,rotifer,0,0.00063
30,50.335,W,6,brachionus,rotifer,0,0.00063
30,51.42,A,6,ceriodaphnia.dubia,cladoceran,4.861111111,4.571036271
30,50.335,W,6,ceriodaphnia.dubia,cladoceran,0.154320988,0.981129392
30,51.42,A,6,chydorid.spp,cladoceran,27.43055556,50.15185962
30,50.335,W,6,chydorid.spp,cladoceran,0,1.852430964
30,51.42,A,6,chydorus.sphaericus,cladoceran,0.694444444,3.75625669
30,50.335,W,6,chydorus.sphaericus,cladoceran,0.617283951,3.7902231
30,51.42,A,6,collotheca.pelagica,rotifer,0.347222222,0.012156452
30,50.335,W,6,collotheca.pelagica,rotifer,0,0.00890298
30,51.42,A,6,conochilus,rotifer,2.777777778,0.188888889
30,50.335,W,6,conochilus,rotifer,0,0.05
30,51.42,A,6,cyclops.scutifer,copepod,0,3.613627432
30,50.335,W,6,cyclops.scutifer,copepod,0,3.613627432
30,51.42,A,6,daphnia.longiremus,cladoceran,0,0.913091955
30,50.335,W,6,daphnia.longiremus,cladoceran,0,0.913091955
